Date,Time,Humidity,Temperature
08/09/2023,9:28:30 AM,69.3,21.25
08/09/2023,9:28:35 AM,69.3,21.25
08/09/2023,9:28:40 AM,69.3,21.25
08/09/2023,9:28:45 AM,69.3,21.25
08/09/2023,9:28:50 AM,69.3,21.25
08/09/2023,9:28:55 AM,69.3,21.25
08/09/2023,9:29:00 AM,69.3,21.25
08/09/2023,9:29:05 AM,69.3,21.25
08/09/2023,9:29:10 AM,69.3,21.25
08/09/2023,9:29:15 AM,69.3,21.25
08/09/2023,9:29:20 AM,69.3,21.25
08/09/2023,9:29:25 AM,69.3,21.3
08/09/2023,9:29:30 AM,69.3,21.3
08/09/2023,9:29:35 AM,69.3,21.3
08/09/2023,9:29:40 AM,69.3,21.3
08/09/2023,9:29:45 AM,69.2,21.3
08/09/2023,9:29:50 AM,69.2,21.3
08/09/2023,9:29:55 AM,69.3,21.3
08/09/2023,9:30:00 AM,69.2,21.3
08/09/2023,9:30:05 AM,69.2,21.3
08/09/2023,9:30:10 AM,69.2,21.3
08/09/2023,9:30:15 AM,69.2,21.3
08/09/2023,9:30:20 AM,69.2,21.3
08/09/2023,9:30:25 AM,69.2,21.3
08/09/2023,9:30:30 AM,69.2,21.35
08/09/2023,9:30:35 AM,69.1,21.35
08/09/2023,9:30:40 AM,69.1,21.35
08/09/2023,9:30:45 AM,69.1,21.35
08/09/2023,9:30:50 AM,69.1,21.35
08/09/2023,9:30:55 AM,69.1,21.35
08/09/2023,9:31:00 AM,69,21.35
08/09/2023,9:31:05 AM,69,21.35
08/09/2023,9:31:10 AM,69,21.35
08/09/2023,9:31:15 AM,69,21.35
08/09/2023,9:31:20 AM,68.9,21.4
08/09/2023,9:31:25 AM,68.9,21.35
08/09/2023,9:31:30 AM,68.9,21.4
08/09/2023,9:31:35 AM,68.8,21.35
08/09/2023,9:31:40 AM,68.9,21.4
08/09/2023,9:31:45 AM,68.8,21.4
08/09/2023,9:31:50 AM,68.8,21.4
08/09/2023,9:31:55 AM,68.8,21.4
08/09/2023,9:32:00 AM,68.8,21.4
08/09/2023,9:32:05 AM,68.8,21.4
08/09/2023,9:32:10 AM,68.8,21.4
08/09/2023,9:32:15 AM,68.8,21.4
08/09/2023,9:32:20 AM,68.8,21.4
08/09/2023,9:32:25 AM,68.8,21.35
08/09/2023,9:32:30 AM,68.8,21.35
08/09/2023,9:32:35 AM,68.8,21.35
08/09/2023,9:32:40 AM,68.8,21.35
08/09/2023,9:32:45 AM,68.9,21.35
08/09/2023,9:32:50 AM,68.9,21.3
08/09/2023,9:32:55 AM,69,21.35
08/09/2023,9:33:00 AM,69.1,21.3
08/09/2023,9:33:05 AM,69.2,21.3
08/09/2023,9:33:10 AM,69.3,21.3
08/09/2023,9:33:15 AM,69.3,21.3
08/09/2023,9:33:20 AM,69.3,21.3
08/09/2023,9:33:25 AM,69.3,21.3
08/09/2023,9:33:30 AM,69.3,21.25
08/09/2023,9:33:35 AM,69.4,21.25
08/09/2023,9:33:40 AM,69.5,21.25
08/09/2023,9:33:45 AM,69.4,21.25
08/09/2023,9:33:50 AM,69.4,21.25
08/09/2023,9:33:55 AM,69.4,21.25
08/09/2023,9:34:00 AM,69.4,21.25
08/09/2023,9:34:05 AM,69.4,21.25
08/09/2023,9:34:10 AM,69.4,21.2
08/09/2023,9:34:15 AM,69.5,21.25
08/09/2023,9:34:20 AM,69.5,21.2
08/09/2023,9:34:25 AM,69.5,21.2
08/09/2023,9:34:30 AM,69.5,21.2
08/09/2023,9:34:35 AM,69.5,21.2
08/09/2023,9:34:40 AM,69.6,21.2
08/09/2023,9:34:45 AM,69.6,21.15
08/09/2023,9:34:50 AM,69.6,21.2
08/09/2023,9:34:55 AM,69.7,21.15
08/09/2023,9:35:00 AM,69.7,21.15
08/09/2023,9:35:05 AM,69.7,21.15
08/09/2023,9:35:10 AM,69.9,21.2
08/09/2023,9:35:15 AM,70,21.2
08/09/2023,9:35:20 AM,70,21.15
08/09/2023,9:35:25 AM,70,21.2
08/09/2023,9:35:30 AM,69.9,21.15
08/09/2023,9:35:35 AM,69.9,21.15
08/09/2023,9:35:40 AM,69.8,21.15
08/09/2023,9:35:45 AM,69.8,21.15
08/09/2023,9:35:50 AM,69.8,21.15
08/09/2023,9:35:55 AM,69.7,21.2
08/09/2023,9:36:00 AM,69.9,21.15
08/09/2023,9:36:05 AM,69.8,21.15
08/09/2023,9:36:10 AM,69.9,21.15
08/09/2023,9:36:15 AM,69.9,21.15
08/09/2023,9:36:20 AM,69.9,21.15
08/09/2023,9:36:25 AM,69.9,21.15
08/09/2023,9:36:30 AM,69.8,21.15
08/09/2023,9:36:35 AM,69.9,21.15
08/09/2023,9:36:40 AM,69.9,21.15
08/09/2023,9:36:45 AM,69.9,21.15
08/09/2023,9:36:50 AM,69.8,21.15
08/09/2023,9:36:55 AM,69.7,21.15
08/09/2023,9:37:00 AM,69.7,21.15
08/09/2023,9:37:05 AM,69.7,21.15
08/09/2023,9:37:10 AM,69.7,21.15
08/09/2023,9:37:15 AM,69.9,21.15
08/09/2023,9:37:20 AM,69.9,21.15
08/09/2023,9:37:25 AM,69.8,21.15
08/09/2023,9:37:30 AM,69.7,21.2
08/09/2023,9:37:35 AM,69.7,21.15
08/09/2023,9:37:40 AM,69.7,21.15
08/09/2023,9:37:45 AM,69.6,21.15
08/09/2023,9:37:50 AM,69.6,21.15
08/09/2023,9:37:55 AM,69.6,21.15
08/09/2023,9:38:00 AM,69.6,21.15
08/09/2023,9:38:05 AM,69.6,21.15
08/09/2023,9:38:10 AM,69.6,21.15
08/09/2023,9:38:15 AM,69.7,21.15
08/09/2023,9:38:20 AM,69.7,21.15
08/09/2023,9:38:25 AM,69.6,21.15
08/09/2023,9:38:30 AM,69.6,21.15
08/09/2023,9:38:35 AM,69.7,21.1
08/09/2023,9:38:40 AM,69.7,21.1
08/09/2023,9:38:45 AM,69.7,21.15
08/09/2023,9:38:50 AM,69.8,21.15
08/09/2023,9:38:55 AM,69.9,21.15
08/09/2023,9:39:00 AM,69.8,21.1
08/09/2023,9:39:05 AM,69.7,21.15
08/09/2023,9:39:10 AM,69.7,21.1
08/09/2023,9:39:15 AM,69.7,21.1
08/09/2023,9:39:20 AM,69.8,21.1
08/09/2023,9:39:25 AM,69.9,21.1
08/09/2023,9:39:30 AM,69.9,21.1
08/09/2023,9:39:35 AM,69.8,21.1
08/09/2023,9:39:40 AM,69.8,21.1
08/09/2023,9:39:45 AM,69.8,21.1
08/09/2023,9:39:50 AM,69.9,21.1
08/09/2023,9:39:55 AM,69.9,21.1
08/09/2023,9:40:00 AM,69.9,21.1
08/09/2023,9:40:05 AM,70,21.1
08/09/2023,9:40:10 AM,69.9,21.1
08/09/2023,9:40:15 AM,69.9,21.05
08/09/2023,9:40:20 AM,69.9,21.1
08/09/2023,9:40:25 AM,70,21.1
08/09/2023,9:40:30 AM,70,21.1
08/09/2023,9:40:35 AM,70.1,21.1
08/09/2023,9:40:40 AM,70.2,21.1
08/09/2023,9:40:45 AM,70.1,21.1
08/09/2023,9:40:50 AM,70.1,21.1
08/09/2023,9:40:55 AM,70.1,21.1
08/09/2023,9:41:00 AM,70.1,21.1
08/09/2023,9:41:05 AM,70.1,21.1
08/09/2023,9:41:10 AM,70.1,21.1
08/09/2023,9:41:15 AM,70,21.1
08/09/2023,9:41:20 AM,70,21.1
08/09/2023,9:41:25 AM,70,21.1
08/09/2023,9:41:30 AM,69.9,21.1
08/09/2023,9:41:35 AM,69.8,21.1
08/09/2023,9:41:40 AM,69.7,21.15
08/09/2023,9:41:45 AM,69.7,21.1
08/09/2023,9:41:50 AM,69.7,21.15
08/09/2023,9:41:55 AM,69.6,21.15
08/09/2023,9:42:00 AM,69.6,21.15
08/09/2023,9:42:05 AM,69.6,21.15
08/09/2023,9:42:10 AM,69.6,21.15
08/09/2023,9:42:15 AM,69.6,21.15
08/09/2023,9:42:20 AM,69.6,21.15
08/09/2023,9:42:25 AM,69.6,21.15
08/09/2023,9:42:30 AM,69.6,21.15
08/09/2023,9:42:35 AM,69.6,21.15
08/09/2023,9:42:40 AM,69.6,21.1
08/09/2023,9:42:45 AM,69.7,21.15
08/09/2023,9:42:50 AM,69.7,21.1
08/09/2023,9:42:55 AM,69.7,21.1
08/09/2023,9:43:00 AM,69.7,21.1
08/09/2023,9:43:05 AM,69.8,21.1
08/09/2023,9:43:10 AM,69.8,21.1
08/09/2023,9:43:15 AM,69.8,21.1
08/09/2023,9:43:20 AM,69.8,21.1
08/09/2023,9:43:25 AM,69.8,21.1
08/09/2023,9:43:30 AM,69.8,21.1
08/09/2023,9:43:35 AM,69.8,21.1
08/09/2023,9:43:40 AM,69.8,21.05
08/09/2023,9:43:45 AM,69.8,21.1
08/09/2023,9:43:50 AM,70,21.1
08/09/2023,9:43:55 AM,70,21.05
08/09/2023,9:44:00 AM,69.9,21.05
08/09/2023,9:44:05 AM,69.9,21.05
08/09/2023,9:44:10 AM,69.9,21.05
08/09/2023,9:44:15 AM,69.9,21.05
08/09/2023,9:44:20 AM,69.9,21.05
08/09/2023,9:44:25 AM,69.9,21.05
08/09/2023,9:44:30 AM,69.9,21.05
08/09/2023,9:44:35 AM,70,21.05
08/09/2023,9:44:40 AM,69.9,21.05
08/09/2023,9:44:45 AM,70,21
08/09/2023,9:44:50 AM,70,21.05
08/09/2023,9:44:55 AM,70,21
08/09/2023,9:45:00 AM,70,21.05
08/09/2023,9:45:05 AM,70.1,21
08/09/2023,9:45:10 AM,70.1,21
08/09/2023,9:45:15 AM,70,21
08/09/2023,9:45:20 AM,70,21.05
08/09/2023,9:45:25 AM,70,21.05
08/09/2023,9:45:30 AM,70.1,21.05
08/09/2023,9:45:35 AM,70.2,21.05
08/09/2023,9:45:40 AM,70,21.05
08/09/2023,9:45:45 AM,69.9,21.05
08/09/2023,9:45:50 AM,69.9,21.1
08/09/2023,9:45:55 AM,69.9,21.05
08/09/2023,9:46:00 AM,69.8,21.05
08/09/2023,9:46:05 AM,69.8,21.1
08/09/2023,9:46:10 AM,69.8,21.1
08/09/2023,9:46:15 AM,69.8,21.1
08/09/2023,9:46:20 AM,69.9,21.05
08/09/2023,9:46:25 AM,69.9,21.1
08/09/2023,9:46:30 AM,69.9,21.05
08/09/2023,9:46:35 AM,69.9,21.1
08/09/2023,9:46:40 AM,69.8,21.1
08/09/2023,9:46:45 AM,69.9,21.05
08/09/2023,9:46:50 AM,69.9,21.1
08/09/2023,9:46:55 AM,69.9,21.1
08/09/2023,9:47:00 AM,70,21.1
08/09/2023,9:47:05 AM,70,21.1
08/09/2023,9:47:10 AM,70,21.05
08/09/2023,9:47:15 AM,70,21.1
08/09/2023,9:47:20 AM,70,21.05
08/09/2023,9:47:25 AM,70.1,21.1
08/09/2023,9:47:30 AM,70.1,21.1
08/09/2023,9:47:35 AM,70.2,21.05
08/09/2023,9:47:40 AM,70.2,21.05
08/09/2023,9:47:45 AM,70.2,21.05
08/09/2023,9:47:50 AM,70.2,21.05
08/09/2023,9:47:55 AM,70.2,21.05
08/09/2023,9:48:00 AM,70.2,21.05
08/09/2023,9:48:05 AM,70.2,21.05
08/09/2023,9:48:10 AM,70.2,21.05
08/09/2023,9:48:15 AM,70.2,21.05
08/09/2023,9:48:20 AM,70.2,21.05
08/09/2023,9:48:25 AM,70.2,21.05
08/09/2023,9:48:30 AM,70.2,21.05
08/09/2023,9:48:35 AM,70.2,21
08/09/2023,9:48:40 AM,70.3,21.05
08/09/2023,9:48:45 AM,70.3,21
08/09/2023,9:48:50 AM,70.3,21
08/09/2023,9:48:55 AM,70.2,21.05
08/09/2023,9:49:00 AM,70.2,21.05
